count_title_uni,count_unique_title_uni,ratio_of_unique_title_uni,count_title_bi,count_unique_title_bi,ratio_of_unique_title_bi,count_title_tri,count_unique_title_tri,ratio_of_unique_title_tri,count_body_uni,count_unique_body_uni,ratio_of_unique_body_uni,count_body_bi,count_unique_body_bi,ratio_of_unique_body_bi,count_body_tri,count_unique_body_tri,ratio_of_unique_body_tri,count_of_title_uni_in_body,ratio_of_title_uni_in_body,count_of_title_bi_in_body,ratio_of_title_bi_in_body,count_of_title_tri_in_body,ratio_of_title_tri_in_body,len_sent_title,len_sent_body,label
6,6,1.0,6,6,1.0,6,6,1.0,27,25,0.9259259259259259,42,34,0.8095238095238095,27,25,0.9259259259259259,1.0,0.16666666666666666,3.0,0.5,1.0,0.16666666666666666,61,423,real
7,7,1.0,8,8,1.0,7,7,1.0,5,5,1.0,10,10,1.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52,97,real
9,9,1.0,12,12,1.0,9,9,1.0,1535,1076,0.7009771986970684,2210,862,0.3900452488687783,1535,1076,0.7009771986970684,6.0,0.6666666666666666,12.0,1.0,6.0,0.6666666666666666,91,25101,real
7,7,1.0,7,7,1.0,7,7,1.0,71,66,0.9295774647887324,97,80,0.8247422680412371,71,66,0.9295774647887324,4.0,0.5714285714285714,5.0,0.7142857142857143,4.0,0.5714285714285714,59,1181,real
2,2,1.0,2,2,1.0,2,2,1.0,249,219,0.8795180722891566,328,244,0.7439024390243902,249,219,0.8795180722891566,1.0,0.5,1.0,0.5,1.0,0.5,20,3634,real
8,8,1.0,9,9,1.0,8,8,1.0,1275,678,0.5317647058823529,1938,461,0.23787409700722395,1275,678,0.5317647058823529,7.0,0.875,9.0,1.0,7.0,0.875,85,23322,real
2,2,1.0,4,4,1.0,2,2,1.0,63,59,0.9365079365079365,122,78,0.639344262295082,63,59,0.9365079365079365,1.0,0.5,3.0,0.75,1.0,0.5,34,1180,real
6,6,1.0,7,7,1.0,6,6,1.0,234,190,0.811965811965812,326,199,0.6104294478527608,234,190,0.811965811965812,5.0,0.8333333333333334,6.0,0.8571428571428571,5.0,0.8333333333333334,47,3388,real
9,9,1.0,13,13,1.0,9,9,1.0,612,431,0.704248366013072,876,372,0.4246575342465753,612,431,0.704248366013072,2.0,0.2222222222222222,8.0,0.6153846153846154,2.0,0.2222222222222222,97,10978,real
3,3,1.0,3,3,1.0,3,3,1.0,293,234,0.7986348122866894,402,240,0.5970149253731343,293,234,0.7986348122866894,1.0,0.3333333333333333,3.0,1.0,1.0,0.3333333333333333,36,5123,real
4,4,1.0,8,8,1.0,4,4,1.0,139,134,0.9640287769784173,272,181,0.6654411764705882,139,134,0.9640287769784173,0.0,0.0,7.0,0.875,0.0,0.0,69,2917,real
5,5,1.0,10,9,0.9,5,5,1.0,55,51,0.9272727272727272,109,73,0.6697247706422018,55,51,0.9272727272727272,1.0,0.2,8.0,0.8,1.0,0.2,98,1234,real
2,2,1.0,3,3,1.0,2,2,1.0,71,70,0.9859154929577465,134,96,0.7164179104477612,71,70,0.9859154929577465,0.0,0.0,3.0,1.0,0.0,0.0,15,1382,real
4,4,1.0,5,5,1.0,4,4,1.0,2802,1702,0.6074232690935046,3955,1136,0.28723135271807837,2802,1702,0.6074232690935046,3.0,0.75,4.0,0.8,3.0,0.75,48,46220,real
8,8,1.0,8,8,1.0,8,8,1.0,41,34,0.8292682926829268,59,40,0.6779661016949152,41,34,0.8292682926829268,2.0,0.25,6.0,0.75,2.0,0.25,81,692,real
4,4,1.0,4,4,1.0,4,4,1.0,240,209,0.8708333333333333,316,226,0.7151898734177216,240,209,0.8708333333333333,2.0,0.5,3.0,0.75,2.0,0.5,34,3779,real
4,4,1.0,4,4,1.0,4,4,1.0,9,8,0.8888888888888888,11,10,0.9090909090909091,9,8,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,36,94,real
2,2,1.0,4,4,1.0,2,2,1.0,9,9,1.0,18,18,1.0,9,9,1.0,0.0,0.0,1.0,0.25,0.0,0.0,36,219,real
5,5,1.0,6,6,1.0,5,5,1.0,17,15,0.8823529411764706,18,16,0.8888888888888888,17,15,0.8823529411764706,2.0,0.4,2.0,0.3333333333333333,2.0,0.4,59,200,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,7,0.875,4,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6,77,real
6,6,1.0,6,6,1.0,6,6,1.0,209,158,0.7559808612440191,263,165,0.6273764258555133,209,158,0.7559808612440191,6.0,1.0,6.0,1.0,6.0,1.0,46,2910,real
5,5,1.0,7,7,1.0,5,5,1.0,1532,1051,0.6860313315926893,2210,823,0.3723981900452489,1532,1051,0.6860313315926893,2.0,0.4,7.0,1.0,2.0,0.4,52,25057,real
9,9,1.0,9,9,1.0,9,9,1.0,309,223,0.7216828478964401,441,202,0.4580498866213152,309,223,0.7216828478964401,3.0,0.3333333333333333,5.0,0.5555555555555556,3.0,0.3333333333333333,101,5095,real
2,2,1.0,2,2,1.0,2,2,1.0,708,316,0.4463276836158192,1230,222,0.18048780487804877,708,316,0.4463276836158192,0.0,0.0,2.0,1.0,0.0,0.0,24,15889,real
2,2,1.0,2,2,1.0,2,2,1.0,98,89,0.9081632653061225,130,108,0.8307692307692308,98,89,0.9081632653061225,1.0,0.5,2.0,1.0,1.0,0.5,18,1382,real
10,10,1.0,10,10,1.0,10,10,1.0,454,287,0.6321585903083701,710,264,0.37183098591549296,454,287,0.6321585903083701,8.0,0.8,10.0,1.0,8.0,0.8,91,7558,real
5,5,1.0,6,6,1.0,5,5,1.0,7,7,1.0,14,13,0.9285714285714286,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44,166,real
1,1,1.0,2,2,1.0,1,1,1.0,12,12,1.0,22,21,0.9545454545454546,12,12,1.0,0.0,0.0,2.0,1.0,0.0,0.0,18,226,real
4,4,1.0,5,5,1.0,4,4,1.0,5291,3000,0.567000567000567,7841,1626,0.20737150873613058,5291,3000,0.567000567000567,3.0,0.75,5.0,1.0,3.0,0.75,57,92107,real
4,4,1.0,4,4,1.0,4,4,1.0,59,47,0.7966101694915254,82,48,0.5853658536585366,59,47,0.7966101694915254,2.0,0.5,4.0,1.0,2.0,0.5,35,875,real
2,2,1.0,4,4,1.0,2,2,1.0,2910,1748,0.6006872852233677,3997,1219,0.3049787340505379,2910,1748,0.6006872852233677,1.0,0.5,3.0,0.75,1.0,0.5,39,47549,real
1,1,1.0,1,1,1.0,1,1,1.0,4,4,1.0,8,4,0.5,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,59,real
10,10,1.0,10,10,1.0,10,10,1.0,638,501,0.7852664576802508,824,485,0.5885922330097088,638,501,0.7852664576802508,9.0,0.9,10.0,1.0,9.0,0.9,83,10056,real
3,3,1.0,3,3,1.0,3,3,1.0,33,29,0.8787878787878788,40,30,0.75,33,29,0.8787878787878788,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,26,452,real
2,2,1.0,2,2,1.0,2,2,1.0,304,244,0.8026315789473685,420,254,0.6047619047619047,304,244,0.8026315789473685,1.0,0.5,1.0,0.5,1.0,0.5,19,4154,real
3,3,1.0,3,3,1.0,3,3,1.0,68,62,0.9117647058823529,89,75,0.8426966292134831,68,62,0.9117647058823529,3.0,1.0,3.0,1.0,3.0,1.0,38,924,real
6,6,1.0,7,7,1.0,6,6,1.0,235,117,0.4978723404255319,385,86,0.22337662337662337,235,117,0.4978723404255319,6.0,1.0,7.0,1.0,6.0,1.0,64,4313,real
3,3,1.0,4,4,1.0,3,3,1.0,460,308,0.6695652173913044,600,305,0.5083333333333333,460,308,0.6695652173913044,3.0,1.0,4.0,1.0,3.0,1.0,31,6076,real
4,4,1.0,4,4,1.0,4,4,1.0,137,114,0.8321167883211679,195,123,0.6307692307692307,137,114,0.8321167883211679,2.0,0.5,4.0,1.0,2.0,0.5,39,2117,real
6,6,1.0,8,8,1.0,6,6,1.0,100,77,0.77,188,79,0.42021276595744683,100,77,0.77,0.0,0.0,6.0,0.75,0.0,0.0,74,1539,real
6,6,1.0,6,6,1.0,6,6,1.0,480,374,0.7791666666666667,619,362,0.5848142164781907,480,374,0.7791666666666667,3.0,0.5,3.0,0.5,3.0,0.5,56,6655,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,8,1.0,4,4,1.0,0.0,0.0,1.0,0.5,0.0,0.0,23,82,real
8,8,1.0,9,9,1.0,8,8,1.0,499,363,0.7274549098196392,728,342,0.4697802197802198,499,363,0.7274549098196392,7.0,0.875,8.0,0.8888888888888888,7.0,0.875,69,7892,real
1,1,1.0,1,1,1.0,1,1,1.0,4,4,1.0,8,4,0.5,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,59,real
7,7,1.0,7,7,1.0,7,7,1.0,263,215,0.8174904942965779,355,222,0.6253521126760564,263,215,0.8174904942965779,5.0,0.7142857142857143,7.0,1.0,5.0,0.7142857142857143,52,3603,real
2,2,1.0,3,3,1.0,2,2,1.0,3789,2934,0.7743467933491687,7124,1494,0.20971364402021336,3789,2934,0.7743467933491687,0.0,0.0,3.0,1.0,0.0,0.0,34,85443,real
18,18,1.0,18,18,1.0,18,18,1.0,11,11,1.0,21,16,0.7619047619047619,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,180,234,real
4,4,1.0,8,8,1.0,4,4,1.0,6,6,1.0,11,9,0.8181818181818182,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62,99,real
4,4,1.0,4,4,1.0,4,4,1.0,2587,1395,0.5392346347120216,3656,874,0.23905908096280087,2587,1395,0.5392346347120216,4.0,1.0,4.0,1.0,4.0,1.0,37,43291,real
8,8,1.0,8,8,1.0,8,8,1.0,3137,1888,0.6018489002231431,4410,1277,0.28956916099773244,3137,1888,0.6018489002231431,6.0,0.75,7.0,0.875,6.0,0.75,65,51536,real
2,2,1.0,2,2,1.0,2,2,1.0,102,95,0.9313725490196079,200,141,0.705,102,95,0.9313725490196079,0.0,0.0,0.0,0.0,0.0,0.0,19,1714,real
9,9,1.0,9,9,1.0,9,9,1.0,287,232,0.8083623693379791,377,239,0.6339522546419099,287,232,0.8083623693379791,8.0,0.8888888888888888,9.0,1.0,8.0,0.8888888888888888,78,4103,real
3,3,1.0,4,4,1.0,3,3,1.0,60,31,0.5166666666666667,101,35,0.3465346534653465,60,31,0.5166666666666667,1.0,0.3333333333333333,4.0,1.0,1.0,0.3333333333333333,31,2059,real
5,5,1.0,5,5,1.0,5,5,1.0,203,167,0.8226600985221675,269,177,0.6579925650557621,203,167,0.8226600985221675,3.0,0.6,3.0,0.6,3.0,0.6,50,2812,real
7,7,1.0,9,9,1.0,7,7,1.0,1010,586,0.5801980198019802,1555,443,0.284887459807074,1010,586,0.5801980198019802,4.0,0.5714285714285714,9.0,1.0,4.0,0.5714285714285714,89,18218,real
1,1,1.0,2,2,1.0,1,1,1.0,31,30,0.967741935483871,57,44,0.7719298245614035,31,30,0.967741935483871,0.0,0.0,1.0,0.5,0.0,0.0,26,688,real
3,3,1.0,4,4,1.0,3,3,1.0,11,11,1.0,12,11,0.9166666666666666,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27,144,real
8,8,1.0,9,9,1.0,8,8,1.0,491,362,0.7372708757637475,656,360,0.5487804878048781,491,362,0.7372708757637475,6.0,0.75,9.0,1.0,6.0,0.75,80,6892,real
10,10,1.0,10,10,1.0,10,10,1.0,1,1,1.0,2,2,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,68,15,real
6,6,1.0,7,7,1.0,6,6,1.0,83,65,0.7831325301204819,116,66,0.5689655172413793,83,65,0.7831325301204819,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,89,1253,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,7,0.875,4,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6,77,real
3,3,1.0,3,3,1.0,3,3,1.0,131,115,0.8778625954198473,194,122,0.6288659793814433,131,115,0.8778625954198473,2.0,0.6666666666666666,3.0,1.0,2.0,0.6666666666666666,40,2014,real
4,4,1.0,5,5,1.0,4,4,1.0,519,392,0.7552986512524085,721,399,0.5533980582524272,519,392,0.7552986512524085,1.0,0.25,3.0,0.6,1.0,0.25,42,6972,real
7,7,1.0,9,9,1.0,7,7,1.0,369,287,0.7777777777777778,487,303,0.62217659137577,369,287,0.7777777777777778,3.0,0.42857142857142855,6.0,0.6666666666666666,3.0,0.42857142857142855,65,4948,real
5,5,1.0,5,5,1.0,5,5,1.0,64,49,0.765625,79,53,0.6708860759493671,64,49,0.765625,0.0,0.0,0.0,0.0,0.0,0.0,43,848,real
2,2,1.0,3,3,1.0,2,2,1.0,11,11,1.0,21,20,0.9523809523809523,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,194,real
5,5,1.0,5,5,1.0,5,5,1.0,30,29,0.9666666666666667,35,34,0.9714285714285714,30,29,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,62,346,real
1,1,1.0,2,2,1.0,1,1,1.0,12,12,1.0,22,21,0.9545454545454546,12,12,1.0,0.0,0.0,2.0,1.0,0.0,0.0,18,226,real
4,4,1.0,4,4,1.0,4,4,1.0,16,8,0.5,32,13,0.40625,16,8,0.5,0.0,0.0,2.0,0.5,0.0,0.0,40,316,real
9,9,1.0,10,10,1.0,9,9,1.0,72,67,0.9305555555555556,101,74,0.7326732673267327,72,67,0.9305555555555556,6.0,0.6666666666666666,9.0,0.9,6.0,0.6666666666666666,102,1039,real
5,5,1.0,7,6,0.8571428571428571,5,5,1.0,9,9,1.0,17,16,0.9411764705882353,9,9,1.0,0.0,0.0,2.0,0.2857142857142857,0.0,0.0,55,179,real
2,2,1.0,4,4,1.0,2,2,1.0,153,130,0.8496732026143791,236,139,0.5889830508474576,153,130,0.8496732026143791,0.0,0.0,1.0,0.25,0.0,0.0,33,2533,real
12,12,1.0,12,12,1.0,12,12,1.0,482,366,0.7593360995850622,729,307,0.42112482853223593,482,366,0.7593360995850622,2.0,0.16666666666666666,3.0,0.25,2.0,0.16666666666666666,86,8087,real
7,7,1.0,8,8,1.0,7,7,1.0,1594,1013,0.6355081555834379,2201,763,0.3466606088141754,1594,1013,0.6355081555834379,4.0,0.5714285714285714,7.0,0.875,4.0,0.5714285714285714,66,27096,real
4,4,1.0,4,4,1.0,4,4,1.0,94,85,0.9042553191489362,112,96,0.8571428571428571,94,85,0.9042553191489362,0.0,0.0,0.0,0.0,0.0,0.0,30,987,real
6,6,1.0,6,6,1.0,6,6,1.0,693,424,0.6118326118326118,986,341,0.345841784989858,693,424,0.6118326118326118,5.0,0.8333333333333334,6.0,1.0,5.0,0.8333333333333334,50,11053,real
4,4,1.0,7,6,0.8571428571428571,4,4,1.0,9,9,1.0,17,16,0.9411764705882353,9,9,1.0,0.0,0.0,2.0,0.2857142857142857,0.0,0.0,55,179,real
6,6,1.0,7,7,1.0,6,6,1.0,7,7,1.0,14,13,0.9285714285714286,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52,166,real
3,3,1.0,5,5,1.0,3,3,1.0,3264,2025,0.6204044117647058,4745,1218,0.2566912539515279,3264,2025,0.6204044117647058,1.0,0.3333333333333333,2.0,0.4,1.0,0.3333333333333333,45,56058,real
8,8,1.0,9,8,0.8888888888888888,8,8,1.0,34,32,0.9411764705882353,41,37,0.9024390243902439,34,32,0.9411764705882353,1.0,0.125,1.0,0.1111111111111111,1.0,0.125,61,417,real
7,7,1.0,7,7,1.0,7,7,1.0,5,5,1.0,10,10,1.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72,97,real
6,6,1.0,6,6,1.0,6,6,1.0,118,93,0.788135593220339,163,96,0.588957055214724,118,93,0.788135593220339,4.0,0.6666666666666666,6.0,1.0,4.0,0.6666666666666666,59,1813,real
5,5,1.0,7,7,1.0,5,5,1.0,5978,3249,0.5434928069588492,8816,1687,0.19135662431941924,5978,3249,0.5434928069588492,2.0,0.4,5.0,0.7142857142857143,2.0,0.4,76,100000,real
3,3,1.0,4,4,1.0,3,3,1.0,2921,1637,0.5604245121533721,4016,1106,0.27539840637450197,2921,1637,0.5604245121533721,2.0,0.6666666666666666,3.0,0.75,2.0,0.6666666666666666,36,48321,real
2,2,1.0,2,2,1.0,2,2,1.0,577,443,0.7677642980935875,772,425,0.5505181347150259,577,443,0.7677642980935875,0.0,0.0,2.0,1.0,0.0,0.0,35,8550,real
3,3,1.0,4,4,1.0,3,3,1.0,8,8,1.0,8,8,1.0,8,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,92,real
2,2,1.0,3,3,1.0,2,2,1.0,341,284,0.8328445747800587,485,288,0.5938144329896907,341,284,0.8328445747800587,1.0,0.5,3.0,1.0,1.0,0.5,36,5528,real
5,5,1.0,5,5,1.0,5,5,1.0,351,273,0.7777777777777778,467,261,0.5588865096359743,351,273,0.7777777777777778,3.0,0.6,3.0,0.6,3.0,0.6,39,4773,real
5,5,1.0,6,6,1.0,5,5,1.0,2125,1216,0.5722352941176471,3020,782,0.2589403973509934,2125,1216,0.5722352941176471,1.0,0.2,4.0,0.6666666666666666,1.0,0.2,63,36251,real
3,3,1.0,5,5,1.0,3,3,1.0,4692,2655,0.5658567774936062,6935,1468,0.21167988464311463,4692,2655,0.5658567774936062,1.0,0.3333333333333333,5.0,1.0,1.0,0.3333333333333333,47,82924,real
4,4,1.0,4,4,1.0,4,4,1.0,43,42,0.9767441860465116,59,54,0.9152542372881356,43,42,0.9767441860465116,4.0,1.0,4.0,1.0,4.0,1.0,24,564,real
5,5,1.0,6,6,1.0,5,5,1.0,5901,3093,0.5241484494153533,8550,1653,0.19333333333333333,5901,3093,0.5241484494153533,3.0,0.6,6.0,1.0,3.0,0.6,53,100000,real
5,5,1.0,5,5,1.0,5,5,1.0,569,432,0.7592267135325131,831,376,0.45246690734055356,569,432,0.7592267135325131,4.0,0.8,5.0,1.0,4.0,0.8,43,9407,real
0,0,0.0,0,0,0.0,0,0,0.0,16,16,1.0,18,17,0.9444444444444444,16,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,204,real
6,6,1.0,7,7,1.0,6,6,1.0,1008,743,0.7371031746031746,1374,682,0.4963609898107715,1008,743,0.7371031746031746,6.0,1.0,7.0,1.0,6.0,1.0,54,14234,real
1,1,1.0,1,1,1.0,1,1,1.0,4,4,1.0,8,4,0.5,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,59,real
4,4,1.0,7,7,1.0,4,4,1.0,544,446,0.8198529411764706,800,436,0.545,544,446,0.8198529411764706,3.0,0.75,6.0,0.8571428571428571,3.0,0.75,52,9338,real
1,1,1.0,1,1,1.0,1,1,1.0,4,4,1.0,8,4,0.5,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,59,real
3,3,1.0,4,4,1.0,3,3,1.0,7,7,1.0,14,13,0.9285714285714286,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,166,real
9,9,1.0,10,10,1.0,9,9,1.0,1146,894,0.7801047120418848,1606,773,0.4813200498132005,1146,894,0.7801047120418848,8.0,0.8888888888888888,10.0,1.0,8.0,0.8888888888888888,92,18696,real
2,2,1.0,2,2,1.0,2,2,1.0,37,31,0.8378378378378378,51,32,0.6274509803921569,37,31,0.8378378378378378,0.0,0.0,0.0,0.0,0.0,0.0,12,525,real
4,4,1.0,7,7,1.0,4,4,1.0,1727,1116,0.6462072958888245,2476,831,0.33562197092084006,1727,1116,0.6462072958888245,3.0,0.75,7.0,1.0,3.0,0.75,57,29824,real
4,4,1.0,4,4,1.0,4,4,1.0,709,574,0.8095909732016925,978,550,0.5623721881390593,709,574,0.8095909732016925,4.0,1.0,4.0,1.0,4.0,1.0,43,10697,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,7,0.875,4,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6,77,real
8,8,1.0,9,9,1.0,8,8,1.0,983,707,0.7192268565615463,1432,530,0.37011173184357543,983,707,0.7192268565615463,5.0,0.625,9.0,1.0,5.0,0.625,86,17527,real
11,11,1.0,12,12,1.0,11,11,1.0,5136,2055,0.40011682242990654,8420,1036,0.12304038004750593,5136,2055,0.40011682242990654,6.0,0.5454545454545454,9.0,0.75,6.0,0.5454545454545454,154,100000,real
6,6,1.0,7,7,1.0,6,6,1.0,242,192,0.7933884297520661,328,201,0.6128048780487805,242,192,0.7933884297520661,4.0,0.6666666666666666,6.0,0.8571428571428571,4.0,0.6666666666666666,74,3758,real
5,5,1.0,5,5,1.0,5,5,1.0,52,42,0.8076923076923077,67,44,0.6567164179104478,52,42,0.8076923076923077,4.0,0.8,5.0,1.0,4.0,0.8,40,714,real
2,2,1.0,2,2,1.0,2,2,1.0,282,249,0.8829787234042553,381,279,0.7322834645669292,282,249,0.8829787234042553,1.0,0.5,2.0,1.0,1.0,0.5,22,4370,real
2,2,1.0,3,3,1.0,2,2,1.0,820,648,0.7902439024390244,1192,576,0.48322147651006714,820,648,0.7902439024390244,1.0,0.5,2.0,0.6666666666666666,1.0,0.5,30,13585,real
5,5,1.0,5,5,1.0,5,5,1.0,180,124,0.6888888888888889,266,117,0.4398496240601504,180,124,0.6888888888888889,3.0,0.6,4.0,0.8,3.0,0.6,47,2787,real
7,7,1.0,9,9,1.0,7,7,1.0,535,359,0.6710280373831776,819,310,0.3785103785103785,535,359,0.6710280373831776,5.0,0.7142857142857143,9.0,1.0,5.0,0.7142857142857143,66,8689,real
4,4,1.0,4,4,1.0,4,4,1.0,82,65,0.7926829268292683,124,62,0.5,82,65,0.7926829268292683,2.0,0.5,4.0,1.0,2.0,0.5,43,1352,real
1,1,1.0,1,1,1.0,1,1,1.0,4,4,1.0,8,4,0.5,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,59,real
3,3,1.0,5,5,1.0,3,3,1.0,5055,2883,0.5703264094955489,7551,1556,0.2060654217984373,5055,2883,0.5703264094955489,2.0,0.6666666666666666,5.0,1.0,2.0,0.6666666666666666,41,89398,real
8,8,1.0,8,8,1.0,8,8,1.0,371,324,0.8733153638814016,505,350,0.693069306930693,371,324,0.8733153638814016,4.0,0.5,6.0,0.75,4.0,0.5,68,5495,real
5,5,1.0,5,5,1.0,5,5,1.0,375,318,0.848,516,336,0.6511627906976745,375,318,0.848,4.0,0.8,5.0,1.0,4.0,0.8,47,5555,real
6,6,1.0,6,6,1.0,6,6,1.0,407,314,0.7714987714987716,513,326,0.6354775828460039,407,314,0.7714987714987716,4.0,0.6666666666666666,4.0,0.6666666666666666,4.0,0.6666666666666666,56,5711,real
2,2,1.0,3,3,1.0,2,2,1.0,3789,2934,0.7743467933491687,7124,1494,0.20971364402021336,3789,2934,0.7743467933491687,0.0,0.0,3.0,1.0,0.0,0.0,34,85443,real
3,3,1.0,3,3,1.0,3,3,1.0,303,218,0.7194719471947195,415,218,0.5253012048192771,303,218,0.7194719471947195,3.0,1.0,3.0,1.0,3.0,1.0,34,4556,real
5,5,1.0,7,7,1.0,5,5,1.0,7,7,1.0,14,13,0.9285714285714286,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54,166,real
6,6,1.0,7,7,1.0,6,6,1.0,404,282,0.698019801980198,594,264,0.4444444444444444,404,282,0.698019801980198,1.0,0.16666666666666666,4.0,0.5714285714285714,1.0,0.16666666666666666,59,6518,real
3,3,1.0,3,3,1.0,3,3,1.0,17,17,1.0,28,27,0.9642857142857143,17,17,1.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,15,301,real
6,6,1.0,6,6,1.0,6,6,1.0,604,503,0.8327814569536424,798,493,0.6177944862155389,604,503,0.8327814569536424,2.0,0.3333333333333333,2.0,0.3333333333333333,2.0,0.3333333333333333,44,8553,real
1,1,1.0,1,1,1.0,1,1,1.0,4,4,1.0,8,4,0.5,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,59,real
5,5,1.0,5,5,1.0,5,5,1.0,3097,2108,0.6806587019696481,4162,1610,0.3868332532436329,3097,2108,0.6806587019696481,3.0,0.6,4.0,0.8,3.0,0.6,33,49485,real
5,5,1.0,5,5,1.0,5,5,1.0,464,371,0.7995689655172413,695,380,0.5467625899280576,464,371,0.7995689655172413,2.0,0.4,2.0,0.4,2.0,0.4,44,7858,real
2,2,1.0,3,3,1.0,2,2,1.0,5160,2925,0.5668604651162791,7623,1631,0.21395775941230485,5160,2925,0.5668604651162791,2.0,1.0,3.0,1.0,2.0,1.0,25,91263,real
5,5,1.0,5,5,1.0,5,5,1.0,142,126,0.8873239436619719,195,153,0.7846153846153846,142,126,0.8873239436619719,2.0,0.4,3.0,0.6,2.0,0.4,42,2044,real
7,7,1.0,7,7,1.0,7,7,1.0,60,56,0.9333333333333333,76,64,0.8421052631578947,60,56,0.9333333333333333,4.0,0.5714285714285714,5.0,0.7142857142857143,4.0,0.5714285714285714,68,758,real
2,2,1.0,4,4,1.0,2,2,1.0,4479,3092,0.690332663540969,8041,1324,0.16465613729635617,4479,3092,0.690332663540969,1.0,0.5,4.0,1.0,1.0,0.5,45,96721,real
7,7,1.0,7,7,1.0,7,7,1.0,321,277,0.8629283489096573,452,279,0.6172566371681416,321,277,0.8629283489096573,5.0,0.7142857142857143,7.0,1.0,5.0,0.7142857142857143,75,4856,real
7,7,1.0,13,13,1.0,7,7,1.0,263,242,0.9201520912547528,477,286,0.59958071278826,263,242,0.9201520912547528,1.0,0.14285714285714285,13.0,1.0,1.0,0.14285714285714285,99,5378,real
3,3,1.0,3,3,1.0,3,3,1.0,878,154,0.17539863325740318,1706,68,0.03985932004689332,878,154,0.17539863325740318,3.0,1.0,3.0,1.0,3.0,1.0,21,28011,real
1,1,1.0,1,1,1.0,1,1,1.0,4,4,1.0,8,4,0.5,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,59,real
4,4,1.0,6,6,1.0,4,4,1.0,811,607,0.7484586929716399,1089,588,0.5399449035812672,811,607,0.7484586929716399,4.0,1.0,6.0,1.0,4.0,1.0,54,11564,real
1,1,1.0,1,1,1.0,1,1,1.0,4,4,1.0,8,4,0.5,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,59,real
8,8,1.0,10,10,1.0,8,8,1.0,43,42,0.9767441860465116,68,59,0.8676470588235294,43,42,0.9767441860465116,1.0,0.125,7.0,0.7,1.0,0.125,75,688,real
4,4,1.0,8,8,1.0,4,4,1.0,139,134,0.9640287769784173,272,181,0.6654411764705882,139,134,0.9640287769784173,0.0,0.0,7.0,0.875,0.0,0.0,69,2917,real
6,6,1.0,6,6,1.0,6,6,1.0,7,7,1.0,14,13,0.9285714285714286,7,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47,166,real
3,3,1.0,5,5,1.0,3,3,1.0,37,36,0.972972972972973,69,54,0.782608695652174,37,36,0.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,31,704,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,7,0.875,4,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6,77,real
2,2,1.0,2,2,1.0,2,2,1.0,75,48,0.64,107,47,0.4392523364485981,75,48,0.64,2.0,1.0,2.0,1.0,2.0,1.0,22,1938,real
4,4,1.0,8,8,1.0,4,4,1.0,6,6,1.0,11,9,0.8181818181818182,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62,99,real
3,3,1.0,4,4,1.0,3,3,1.0,12,11,0.9166666666666666,18,14,0.7777777777777778,12,11,0.9166666666666666,1.0,0.3333333333333333,4.0,1.0,1.0,0.3333333333333333,31,155,real
